team,season,games,avg_pregame_elo,actual_points,expected_points,eva_total,eva_per_game,eva_plus_total,eva_plus_per_game,expected_wins,actual_wins,playoff_games,playoff_eva_total,playoff_eva_per_game,reg_eva_plus_per_game
Boston Bruins,1926,36.0,1392.136933248208,40.0,35.15561626590678,4.8443837340932205,0.1345662148359228,7.313296243351189,0.20314711787086637,15.201998390944357,17.0,0.0,0.0,,0.20314711787086637
Boston Bruins,1927,52.0,1444.7127020500147,54.0,59.1064000683086,-5.1064000683086075,-0.09820000131362706,-2.767620832857302,-0.05322347755494812,26.591826708756273,23.0,8.0,-0.07139998734531128,-0.00892499841816391,-0.06127774648890885
Boston Bruins,1928,46.0,1473.8628281794283,54.0,54.131725172331066,-0.1317251723310653,-0.0028635907028492454,3.923136985659239,0.08528558664476607,24.554311757851224,20.0,2.0,-1.1547529097221394,-0.5773764548610697,0.11540658853139497
Boston Bruins,1929,49.0,1493.4915544377434,68.0,57.894272556293686,10.105727443706314,0.20623933558584315,14.095625373939566,0.2876658239579503,26.294399467767878,31.0,5.0,4.790714676151234,0.9581429352302469,0.21147524313155303
Boston Bruins,1930,50.0,1563.6609128879913,85.0,66.9740162745203,18.0259837254797,0.36051967450959405,21.116041919649778,0.42232083839299556,31.34798178301478,41.0,6.0,-0.718658238647341,-0.11977637310789017,0.49624318541584356
Boston Bruins,1931,49.0,1580.383266982042,70.0,66.20230110322757,3.7976988967724292,0.07750405911780468,7.345795614523317,0.14991419621476157,31.04889457389876,30.0,5.0,0.5337032813441144,0.10674065626882287,0.15482028029952735
Boston Bruins,1932,48.0,1552.6807944541977,46.0,59.37589981593153,-13.375899815931533,-0.2786645794985736,-10.34090546192001,-0.21543553045666686,27.260275098555148,15.0,0.0,0.0,,-0.21543553045666686
Boston Bruins,1933,53.0,1532.0349273485717,65.0,63.19885707987869,1.801142920121308,0.033983828681534115,5.8203293578788635,0.10981753505431818,28.760118191850292,27.0,5.0,0.7474295600748136,0.14948591201496272,0.10568541245425102
Boston Bruins,1934,48.0,1509.4174306995228,43.0,54.53214704914346,-11.532147049143461,-0.2402530635238221,-8.523421261681813,-0.17757127628503777,24.51150966005784,18.0,0.0,0.0,,-0.17757127628503777
Boston Bruins,1935,52.0,1509.7279498443781,62.0,59.23438540968649,2.765614590313503,0.05318489596756737,6.614740872813535,0.12720655524641414,26.66368830371271,27.0,4.0,-0.564294937885347,-0.14107373447133675,0.14956324605622665
Boston Bruins,1936,50.0,1513.5905249161906,52.0,56.08973626659981,-4.089736266599808,-0.08179472533199617,-0.3063189364573271,-0.006126378729146542,25.124661539593653,23.0,2.0,0.035841845944998285,0.017920922972499143,-0.0071283496333817975
Boston Bruins,1937,51.0,1516.8090125943254,55.0,57.8325267016579,-2.8325267016579057,-0.05553973924819423,1.0594604195843838,0.02077373371734086,25.984040515602857,24.0,3.0,-1.1369078098742247,-0.3789692699580749,0.04575767144705432
Boston Bruins,1938,51.0,1544.3390803955645,69.0,61.899504699236,7.1004953007640035,0.13922539805419615,11.338573580692897,0.22232497217044894,28.28931096446498,30.0,3.0,-1.2126922685192016,-0.4042307561730672,0.2614847051919187
Boston Bruins,1939,60.0,1586.5550076520997,93.0,78.74303896175199,14.256961038248019,0.23761601730413365,18.8196337249651,0.31366056208275167,36.67975344022146,44.0,12.0,2.7775817269525462,0.2314651439127122,0.33420941662526155
